DATE,CNX,TATA AUTO,HDFC,LARSEN,TKK,DABUR,SUN,WIPRO,TATA STEEL,INDIAN,NTPC,BHARTI
2011-07-20T00:00:00Z,4498.100098,186.1917,487.21,1124.8035,2959.44,106.29692,242.554,368.595,516.2547,294.7236,163.65,385.834
2011-07-21T00:00:00Z,4475.700195,187.7573,480.63,1116.7161,3062.4,106.00898,243.981,370.582,514.2812,288.975,161.53,385.59
2011-07-22T00:00:00Z,4544.299805,191.5916,485.71,1140.248,3037.82,107.44867,248.092,374.97,524.1039,288.7097,161.84,401.254
2011-07-25T00:00:00Z,4577.75,193.4077,489.24,1155.9078,3005.95,107.40068,254.283,378.943,530.3833,288.8424,162.24,422.236
2011-07-26T00:00:00Z,4504.850098,186.9988,482.42,1109.6959,3021.86,105.96099,249.253,379.22,523.2517,282.4305,159.32,414.38
2011-07-27T00:00:00Z,4491.299805,184.0483,486.19,1097.5274,2993.32,106.10496,250.268,371.921,520.112,284.951,159.41,419.211
2011-07-28T00:00:00Z,4444.899902,182.7032,471.91,1085.9581,2942.45,102.16981,250.728,364.946,510.1548,281.2808,155.79,420.431
2011-07-29T00:00:00Z,4424.049805,182.204,471.43,1076.7849,2878.75,99.86632,249.954,359.679,505.9386,278.6276,155.57,426.725
2011-08-01T00:00:00Z,4440.850098,184.7787,472.59,1100.7755,2938.63,103.1296,252.832,362.082,514.7297,275.5765,156.23,430.727
2011-08-02T00:00:00Z,4392.950195,183.7987,467.6,1082.0829,2727.81,103.51352,253.847,354.275,506.2974,276.3282,159.9,421.992
2011-08-03T00:00:00Z,4359.299805,178.3697,466.83,1035.0939,2738.04,101.01807,249.543,352.196,505.3107,281.2366,160.12,415.99
2011-08-04T00:00:00Z,4311.549805,175.6407,461.4,1028.7663,2743.28,99.62637,241.853,347.114,500.332,291.3186,156.41,413.843
2011-08-05T00:00:00Z,4220.5,170.9615,458.11,1022.5512,2613.2,97.37085,240.716,339.353,478.1299,294.5467,151.46,405.792
2011-08-08T00:00:00Z,4150.5,159.0653,447.51,1017.9365,2645.32,98.52261,240.813,330.622,456.6903,300.2068,151.2,398.521
2011-08-09T00:00:00Z,4107.700195,152.5991,449.78,1005.9272,2698.39,99.43441,234.332,320.367,435.2059,298.7475,149.43,397.448
2011-08-10T00:00:00Z,4182.25,162.2362,464.74,1034.2516,3007.42,98.61859,232.736,327.897,435.0713,288.3559,155.04,397.057
2011-08-11T00:00:00Z,4164.75,163.1589,464.79,1023.6463,2949.74,97.37085,232.808,326.049,434.5331,286.764,157.07,387.542
2011-08-12T00:00:00Z,4121.350098,153.7422,453.27,1027.6713,2959.05,97.13091,230.995,316.856,426.1008,286.2776,155.22,379.734
2011-08-16T00:00:00Z,4081.300049,154.0403,442.03,1014.0332,2940.05,97.99472,229.326,314.5,420.7184,284.2435,154.99,386.322
2011-08-17T00:00:00Z,4081.300049,149.6777,452.73,1039.4307,2898.19,99.77033,234.09,318.103,424.217,277.2568,154.91,387.838
2011-08-18T00:00:00Z,3994.149902,144.5275,447.8,1029.6872,2865.78,101.01807,231.261,303.182,414.9773,275.1785,153.98,382.653
2011-08-19T00:00:00Z,3925.800049,136.8977,446.29,977.5449,2769.62,99.77033,225.964,295.976,412.1067,278.8045,153.8,375.364
2011-08-22T00:00:00Z,3970.5,141.6352,438.74,987.943,2743.82,102.6977,226.013,307.063,421.6155,283.0496,154.29,384.218
2011-08-23T00:00:00Z,4010.699951,139.8288,444.89,1007.4585,2655.06,100.92209,228.02,307.617,426.5493,281.0155,151.42,392.926
2011-08-24T00:00:00Z,3970.100098,134.6689,441.6,985.4478,2519.69,102.21781,224.634,304.753,407.7112,280.7059,150.27,389.11
2011-08-25T00:00:00Z,3929.5,137.2629,429.64,978.1426,2505.98,102.88966,227.488,303.228,398.023,272.4369,150.22,393.611
2011-08-26T00:00:00Z,3851.550049,134.2357,425.09,968.5605,2511.9,103.65749,224.973,295.421,378.826,269.43,147.04,390.04
2011-08-29T00:00:00Z,3977.350098,140.4144,442.03,1020.9969,2606.34,105.24115,225.505,303.875,401.3421,273.4982,149.38,396.302
2011-08-30T00:00:00Z,4038.350098,143.3649,460,1017.6384,2702.55,106.53687,237.137,309.234,420.3596,271.4198,149.56,394.883
2011-09-02T00:00:00Z,4070.899902,145.0461,457.87,1017.8661,2753.81,107.68861,248.005,308.91,439.6463,282.121,147,399.775
2011-09-05T00:00:00Z,4063.149902,144.7479,455.4,1027.9511,2920.56,103.46554,247.073,297.269,443.7728,279.4236,144.61,396.791
2011-09-06T00:00:00Z,4093.199951,147.1701,457.87,1039.9999,2986.22,102.31378,241.136,298.47,444.4904,279.7773,143.29,389.648
2011-09-07T00:00:00Z,4146.399902,147.8043,472.68,1062.6083,2911.41,102.74569,242.363,304.476,447.1815,280.4406,148.32,392.975
2011-09-08T00:00:00Z,4163.850098,151.9454,468.42,1082.3418,2878.21,104.0894,241.725,312.421,440.8125,279.8658,147.44,390.871
2011-09-09T00:00:00Z,4098.100098,146.9972,458.3,1070.5207,2909.3,105.09718,236.99,312.606,427.8052,276.4609,145,391.507
2011-09-12T00:00:00Z,4010.75,140.6262,454.53,1040.7305,2766.68,104.85723,239.934,300.457,408.07,279.5562,143.84,377.467
2011-09-13T00:00:00Z,4007.100098,134.1405,452.93,1034.023,2816.23,102.07384,237.284,304.06,410.3126,280.308,145.17,373.309
2011-09-14T00:00:00Z,4051.550049,136.9269,463.77,1017.4487,2923.21,103.51352,239.885,316.348,421.167,283.2265,145.71,369.2
2011-09-15T00:00:00Z,4097,145.286,469.34,1006.0639,2731.92,102.2658,239.443,321.707,417.7133,288.5583,146.06,378.739
2011-09-16T00:00:00Z,4105.100098,155.5195,468.42,1017.5435,2716.31,98.71456,239.222,312.976,413.4523,282.0416,153.07,377.467
2011-09-19T00:00:00Z,4072.050049,155.3757,469.44,987.4686,2721.64,99.57838,232.966,315.054,407.0384,282.6796,149.66,378.495
2011-09-20T00:00:00Z,4142.799805,159.6995,475.83,988.5123,2764.97,100.34621,237.529,324.247,413.6317,282.0416,152.67,382.946
2011-09-21T00:00:00Z,4150.549805,158.4029,478.88,986.0455,2758.7,102.6977,237.628,329.514,411.2994,280.7656,153.83,384.756
2011-09-22T00:00:00Z,3994.149902,148.6016,457.38,943.3878,2643.94,99.9143,229.802,314.454,396.8568,282.7252,147.13,364.748
2011-09-23T00:00:00Z,3952.100098,141.1069,441.99,917.8982,2564.92,98.57059,229.826,313.669,388.2451,285.3683,148.24,366.901
2011-09-26T00:00:00Z,3914.800049,141.0108,435.88,902.2754,2507.15,97.51483,229.237,314.177,390.6671,282.5429,145.26,372.673
2011-09-27T00:00:00Z,4010.050049,149.6583,443,914.3566,2570.02,98.47462,229.335,321.707,393.8068,286.6443,147.04,379.228
2011-09-28T00:00:00Z,3987.449951,149.9467,443.53,887.8234,2520.13,98.23467,231.2,321.106,383.401,284.8215,149.66,371.059
2011-09-29T00:00:00Z,4024.75,154.6075,455.74,866.1923,2478.51,98.23467,229.385,321.152,389.1421,285.3683,149.26,367.292
2011-09-30T00:00:00Z,3978.350098,149.9467,452.88,858.666,2531.14,98.85853,226.539,314.87,372.6363,283.8645,148.81,369.836
2011-10-03T00:00:00Z,3903.199951,147.5926,441.65,834.3784,2510.04,98.95451,227.029,305.076,354.0225,290.0622,145.88,372.722
2011-10-04T00:00:00Z,3843.699951,140.9622,434.72,846.7119,2500.54,97.56282,222,308.171,356.6239,290.7002,145.53,361.911
2011-10-05T00:00:00Z,3821.850098,141.6352,424.84,849.4633,2342.65,95.97916,225.778,302.997,359.3599,288.6495,145.48,358.193
2011-10-07T00:00:00Z,3913.949951,152.9254,435.79,881.151,2571.78,96.65101,230.341,308.402,376.4937,291.0648,148.15,347.137
2011-10-10T00:00:00Z,3977.899902,164.0718,440.34,876.1853,2759.34,95.88318,227.152,322.353,390.2186,285.6873,151.43,355.698
2011-10-11T00:00:00Z,3981.850098,169.8368,443.05,891.6819,2793.17,96.2671,234.144,315.701,388.9179,281.8138,156.58,366.901
2011-10-12T00:00:00Z,4068.600098,173.6808,452.4,913.0597,2781.32,96.36308,237.358,323.878,398.3818,281.358,157.47,365.14
2011-10-13T00:00:00Z,4058.300049,168.9724,455.79,897.564,2782.4,95.88318,233.678,322.908,406.7244,280.6289,154.01,361.911
2011-10-14T00:00:00Z,4090.699951,173.0078,458.93,890.2588,2779.12,96.12313,235.223,335.658,392.8201,278.0313,153.47,375.364
2011-10-17T00:00:00Z,4083.800049,180.7433,462.95,872.9283,2723.7,95.45127,231.691,329.652,394.7487,266.9119,149.35,371.842
2011-10-18T00:00:00Z,4023.149902,174.1615,463.05,853.0362,2670.28,93.43571,229.409,319.72,385.0605,266.3195,149.43,366.02
2011-10-19T00:00:00Z,4093.5,179.6381,476.32,885.5151,2777.26,95.30731,236.499,330.391,389.3215,268.6892,152.63,376.44
2011-10-20T00:00:00Z,4057.350098,175.9388,474.09,876.1226,2718.46,94.15555,239.468,327.573,396.1392,265.1802,152.05,381.626
2011-10-21T00:00:00Z,4024.649902,171.1819,471.62,844.5612,2707.93,94.77942,238.781,327.111,388.4245,264.9979,150.41,369.836
2011-10-24T00:00:00Z,4046.649902,178.8699,469.05,818.5972,2715.47,93.67566,236.426,330.853,391.609,266.2739,151.87,374.728
2011-10-25T00:00:00Z,4101.399902,184.2989,453.22,845.6684,2649.13,91.6601,245.405,343.834,405.5134,269.6917,154.09,380.06
2011-10-26T00:00:00Z,4119.049805,184.2989,457.09,854.3331,2685.66,93.72365,246.926,340.647,404.8406,270.512,154.72,384.561
2011-10-28T00:00:00Z,4229.75,198.7114,467.41,896.2358,2634.4,96.50705,249.649,345.59,433.9052,268.8259,158.49,383.485
2011-10-31T00:00:00Z,4215.899902,190.6884,474.52,893.8004,2574.86,97.22689,246.95,338.707,433.0978,265.2257,159.11,383.338
2011-11-01T00:00:00Z,4170.75,185.8839,467.07,879.1899,2565.27,95.73921,248.618,343.742,423.4096,268.8715,157.42,386.028
2011-11-02T00:00:00Z,4171.399902,184.5864,467.84,879.1263,2583.33,95.93117,249.158,345.682,419.7317,269.6917,156.18,376.147
2011-11-03T00:00:00Z,4179.649902,181.3193,466.63,872.9918,2576.82,95.97916,247.196,342.587,414.17,273.6109,158.09,384.903
2011-11-04T00:00:00Z,4201.100098,180.7433,467.75,881.4982,2608.3,96.31695,250.998,343.557,419.0589,273.702,159.2,388.719
2011-11-08T00:00:00Z,4203.049805,182.2807,468.96,880.8028,2588.91,96.22044,245.846,341.201,419.2832,272.7906,158.13,388.572
2011-11-09T00:00:00Z,4147.149902,177.5238,462.18,869.1969,2587.35,95.35185,241.234,347.853,401.5215,262.4003,154.49,386.713
2011-11-11T00:00:00Z,4100.899902,174.3529,449.39,841.4617,2562.82,95.30359,247.22,353.027,385.6436,256.0659,154.14,387.056
2011-11-14T00:00:00Z,4074.550049,170.8459,456.51,839.217,2574.47,96.46171,250.434,357.924,370.0349,252.6025,153.56,396.448
2011-11-15T00:00:00Z,3996.949951,174.1615,457.33,814.8972,2531.63,94.00071,247.809,354.552,359.2702,251.1442,150.9,392.926
2011-11-16T00:00:00Z,3965.449951,175.1697,450.99,782.0711,2468.47,92.11876,240.302,345.682,364.204,244.1717,149.97,392.926
2011-11-17T00:00:00Z,3894.75,168.2994,444.84,779.6992,2483.9,91.29843,240.891,339.677,358.9114,240.8906,146.46,387.105
2011-11-18T00:00:00Z,3869.050049,163.6396,443.83,787.1942,2501.13,93.56641,244.178,345.544,351.107,247.863,144.06,388.915
2011-11-21T00:00:00Z,3778.600098,155.232,430.61,776.3474,2528.74,95.54487,244.521,341.94,340.6115,244.3996,138.74,380.06
2011-11-22T00:00:00Z,3800.600098,165.7053,430.03,776.1263,2487.18,97.3303,245.993,349.054,351.3762,248.0453,137.98,370.521
2011-11-23T00:00:00Z,3720.149902,161.7652,412.64,752.186,2405.61,94.53151,243.884,338.06,343.2578,239.7969,139.05,356.921
2011-11-25T00:00:00Z,3742.199951,165.1285,417.29,800.6984,2542.21,92.36004,240.94,341.802,336.3953,241.483,139.27,367.047
2011-11-28T00:00:00Z,3839.550049,174.7375,426.93,809.3632,2609.43,92.69783,251.759,343.742,347.16,245.1743,141.71,379.131
2011-11-29T00:00:00Z,3804,170.5099,421.46,807.7504,2621.67,92.60131,249.722,345.266,347.2945,239.1133,140.78,365.629
2011-11-30T00:00:00Z,3811.25,166.0414,428.52,804.6196,2616.53,91.974,256.813,348.5,345.5453,238.7488,144.11,377.761
2011-12-01T00:00:00Z,3878.600098,175.8427,439.18,818.8193,2616.43,90.96065,256.273,357.046,361.1989,235.741,147.84,370.912
2011-12-02T00:00:00Z,3962.100098,184.395,451.28,828.7487,2652.51,92.07051,261.547,361.989,375.9554,243.9895,153.43,382.164
2011-12-05T00:00:00Z,3957.75,184.1066,447.75,832.1328,2729.28,92.4083,257.352,360.465,368.8239,244.3084,156.14,382.066
2011-12-06T00:00:00Z,3957.75,184.1066,447.75,832.1328,2729.28,92.4083,257.352,360.465,368.8239,244.3084,156.14,382.066
2011-12-07T00:00:00Z,3970.600098,183.9143,452.35,842.3791,2625.73,93.03561,250.704,373.353,374.565,243.8072,151.03,369.2
2011-12-08T00:00:00Z,3883.75,181.1755,439.42,797.1246,2638.61,94.14548,254.433,381.345,362.4548,242.8957,147.61,359.318
2011-12-09T00:00:00Z,3830.850098,175.8427,429.74,775.9679,2667.15,92.16702,251.415,374.139,356.6239,246.1769,147.44,350.953
2011-12-12T00:00:00Z,3751.050049,170.4137,418.4,756.1707,2629.16,92.89085,247.294,383.193,345.8144,245.2655,145.17,334.907
2011-12-13T00:00:00Z,3767.100098,171.9026,424.55,740.4217,2646.83,93.03561,250.875,381.207,352.1835,252.329,148.1,338.38
2011-12-14T00:00:00Z,3736.600098,170.1738,420.63,733.5596,2636.26,93.32514,255.095,383.932,337.0681,245.7667,145.66,341.266
2011-12-15T00:00:00Z,3720.199951,165.8976,417.73,716.6721,2536.43,94.48326,256.027,375.663,336.6196,244.8098,147.7,329.379
2011-12-16T00:00:00Z,3647.949951,165.6568,402.18,678.4382,2548.33,92.45655,251.881,372.938,327.4248,243.3059,142.87,329.281
2011-12-19T00:00:00Z,3603.800049,172.7679,393.18,653.2968,2564.78,93.03561,248.766,373.261,326.1689,241.9388,142.29,329.134
2011-12-20T00:00:00Z,3544,168.0595,401.12,618.3835,2539.02,93.80769,245.159,366.008,307.4653,241.8476,137.5,316.268
2011-12-21T00:00:00Z,3640.899902,170.0777,421.7,632.2985,2563.06,96.31695,244.742,376.171,313.5205,245.63,142.69,334.124
2011-12-22T00:00:00Z,3674.5,176.4196,428.86,635.5242,2509.7,95.54487,243.663,367.302,317.4675,249.6859,145.04,327.96
2011-12-23T00:00:00Z,3660.550049,177.7161,423.73,638.0858,2455.74,96.89601,244.57,375.109,311.5469,248.9567,140.51,323.509
2011-12-27T00:00:00Z,3680.199951,174.9783,425.81,650.5768,2459.17,99.06748,244.742,375.894,313.2065,237.7462,139.27,335.69
2011-12-28T00:00:00Z,3644.100098,173.1525,425.91,651.0512,2484.58,100.94943,244.816,366.84,311.1881,230.637,143.22,336.277
2011-12-29T00:00:00Z,3607.600098,172.1434,416.03,632.1714,2420.89,98.00588,243.761,368.041,306.7028,230.1813,142.6,333.586
2011-12-30T00:00:00Z,3597.75,171.7112,413.37,629.1041,2460.74,95.97916,243.785,368.364,300.872,231.275,142.78,336.081
2012-01-03T00:00:00Z,3700.800049,186.3646,425.28,670.9745,2470.29,97.37856,244.988,384.81,324.6439,228.5407,142.33,350.904
2012-01-04T00:00:00Z,3695.050049,193.331,429.3,676.6669,2460.05,97.57158,245.993,386.427,326.5277,230.2269,142.16,338.869
2012-01-05T00:00:00Z,3696.149902,194.1954,429.64,688.0204,2455.55,96.55823,244.963,383.378,325.2719,230.7282,139.18,336.962
2012-01-06T00:00:00Z,3694.800049,195.6366,438.98,684.0357,2465.54,95.35185,244.423,374.878,326.2138,233.0979,139.31,323.411
2012-01-09T00:00:00Z,3701.300049,192.7541,441.31,688.2102,2468.57,94.33849,248.079,370.628,324.5094,232.5966,139.31,313.529
2012-01-10T00:00:00Z,3785.350098,197.0779,445.18,717.1152,2485.12,94.09722,253.206,372.845,333.4799,235.7866,140.25,323.215
2012-01-11T00:00:00Z,3805.5,196.8865,448.04,725.5266,2452.37,93.61467,255.807,370.766,343.5718,241.2552,141.76,318.616
2012-01-12T00:00:00Z,3797.399902,198.1355,451.91,715.8496,2272.83,93.18038,254.703,361.666,348.8644,243.2148,142.78,319.399
2012-01-13T00:00:00Z,3827.199951,200.6334,454.77,741.5925,2217.46,93.61467,251.685,370.489,372.9055,243.6249,147.53,327.373
2012-01-16T00:00:00Z,3833.149902,205.3903,445.96,760.0927,2286.54,92.55306,247.981,376.448,378.3326,240.2526,143.66,332.657
2012-01-17T00:00:00Z,3900,208.8973,453.61,801.6149,2351.07,93.61467,252.74,383.563,397.1708,245.5389,148.41,337.597
2012-01-18T00:00:00Z,3881.800049,205.4865,466.68,784.6649,2350.29,93.03561,253.01,373.353,381.1583,247.7263,146.02,337.989
2012-01-19T00:00:00Z,3931.949951,209.9064,471.43,807.7817,2334.18,93.22863,259.462,373.4,391.0259,248.2732,152.19,333.39
2012-01-20T00:00:00Z,3952.699951,210.5309,475.06,806.0426,2382.75,92.4083,258.947,382.269,391.609,250.3239,154.89,334.956
2012-01-23T00:00:00Z,3952.699951,210.5309,468.71,807.8766,2302.4,91.974,256.641,384.163,382.6385,253.5139,155.82,344.544
2012-01-24T00:00:00Z,4016.899902,213.2696,473.36,855.0285,2352.34,91.58796,253.329,389.037,387.8863,253.4227,155.65,348.947
2012-01-25T00:00:00Z,4051.800049,221.9172,474.72,841.6514,2357.83,90.71937,253.721,389.501,399.0994,258.2989,155.11,351.54
2012-01-26T00:00:00Z,4051.800049,221.9172,474.72,841.6514,2357.83,90.71937,253.721,389.501,399.0546,258.2989,155.11,351.54
2012-01-27T00:00:00Z,4085.350098,230.4695,468.91,873.7821,2386.57,90.71937,259.511,388.062,411.5236,263.6307,154.49,366.509
2012-01-30T00:00:00Z,3995.800049,224.7521,463.92,825.5866,2311.22,89.27172,262.014,380.45,396.7671,256.1115,152.45,349.436
2012-01-31T00:00:00Z,4082.850098,234.2164,476.56,829.0656,2321.16,90.91239,268.711,384.256,404.392,263.2206,156.03,357.801
2012-02-01T00:00:00Z,4117.549805,238.6849,481.45,850.5069,2240.91,92.9391,268.883,382.353,422.5126,247.4529,154.81,353.497
2012-02-02T00:00:00Z,4146.549805,236.8114,482.17,861.5122,2281.06,93.61467,266.577,395.536,426.9081,249.8226,155.76,377.516
2012-02-03T00:00:00Z,4188.450195,237.9642,490.26,856.7685,2261.87,94.48326,272.931,396.835,419.3729,247.9086,160.2,379.228
2012-02-06T00:00:00Z,4227.100098,241.9034,491.67,875.9642,2447.91,96.02742,268.049,396.511,419.1486,250.5062,160.97,380.647
2012-02-07T00:00:00Z,4199.049805,240.5583,493.21,856.705,2756.11,96.02742,267.141,397.392,404.9303,247.1795,159.25,370.57
2012-02-08T00:00:00Z,4232.75,240.7991,492.39,864.9276,2890.75,95.30359,269.57,403.473,404.2575,248.4099,160.61,346.354
2012-02-09T00:00:00Z,4272.399902,247.2362,506.05,857.1793,2944.06,94.8693,265.914,413.686,405.6031,247.6807,163.1,342.538
2012-02-10T00:00:00Z,4258.399902,247.2848,501.16,854.4916,3131.87,99.45353,265.595,417.167,426.1456,251.2809,163.42,342.392
2012-02-13T00:00:00Z,4264.799805,248.1977,505.47,840.1021,3114.49,97.42681,271.115,405.33,435.2507,251.3265,164,340.19
2012-02-14T00:00:00Z,4289.5,257.4697,501.54,872.5175,3020.44,99.6948,271.729,403.938,437.7625,249.6859,164.59,334.956
2012-02-15T00:00:00Z,4381.450195,276.5916,516.21,920.3336,2937.11,99.55003,272.465,404.866,444.1764,252.1467,165,342.049
2012-02-16T00:00:00Z,4385.899902,265.1091,509.82,916.1905,2899.85,99.74305,265.669,407.883,429.7787,245.5845,166.68,342.783
2012-02-17T00:00:00Z,4414.049805,263.2357,511.61,915.3053,2870.04,100.85292,265.89,416.703,428.7919,246.8149,170.26,342.049
2012-02-21T00:00:00Z,4447.5,260.6892,515.25,915.052,2940.73,101.38373,266.16,411.922,440.9022,248.6377,168.67,351.148
2012-02-22T00:00:00Z,4340.850098,257.9505,514.67,900.0307,2794.59,101.23896,269.447,411.086,422.064,252.5113,165.64,339.946
2012-02-23T00:00:00Z,4322.899902,257.9505,516.31,885.1356,2869.94,98.39191,267.141,409.833,422.8714,258.4356,167.67,331.385
2012-02-24T00:00:00Z,4284.549805,255.0679,508.08,852.9736,2773.54,99.45353,268.613,406.537,426.5493,252.01,166.45,335.2
2012-02-27T00:00:00Z,4165.049805,249.7827,499.32,823.4358,2671.12,99.01923,268.662,394.375,396.8568,249.2757,163.87,333.586
2012-02-28T00:00:00Z,4258.5,262.6588,513.75,853.0998,2841.84,99.74305,267.754,390.151,412.4655,251.4176,163.14,335.836
2012-02-29T00:00:00Z,4275.549805,260.3532,500.77,827.3256,2914.74,100.41863,269.84,401.385,423.903,258.6635,164.05,342.636
2012-03-01T00:00:00Z,4243.75,256.7491,497.77,808.256,2864.8,99.45353,269.3,394.422,415.1567,253.0582,159.88,338.82
2012-03-02T00:00:00Z,4254.5,257.1822,502.37,822.0127,2773.44,101.52848,277.666,398.274,417.9376,253.1038,162.19,342.832
2012-03-05T00:00:00Z,4195.450195,263.428,494.81,801.2041,2756.16,100.27386,273.691,400.456,404.3024,252.648,159.16,341.511
2012-03-06T00:00:00Z,4151.399902,256.5578,491.37,781.1546,2722.08,99.35701,273.789,401.152,381.2481,255.2912,158.16,328.303
2012-03-07T00:00:00Z,4146.950195,257.4697,499.36,782.7352,2828.77,100.2256,273.74,408.44,380.1716,248.7289,154.22,322.53
2012-03-08T00:00:00Z,4146.950195,256.7491,497.77,782.7352,2864.8,99.45353,269.3,394.422,415.1567,253.0582,159.88,338.82
2012-03-09T00:00:00Z,4238.850098,269.6737,506.68,823.7204,2848.4,99.40527,279.653,401.245,408.3391,251.4632,157.34,331.531
2012-03-12T00:00:00Z,4265.25,273.0846,502.56,853.226,2835.18,98.87446,282.523,406.398,409.4156,251.0986,155.94,331.776
2012-03-13T00:00:00Z,4317.649902,271.9318,507.84,861.2589,2815.55,98.92272,286.228,400.085,419.9111,251.5999,156.98,331.727
2012-03-14T00:00:00Z,4343.049805,278.6573,511.52,883.333,2786.12,99.59829,286.939,395.536,413.4523,251.2809,160.92,330.895
2012-03-15T00:00:00Z,4275.75,279.0905,494.67,861.1327,2707.1,100.12909,287.847,396.835,415.1119,248.5922,162.74,324.487
2012-03-16T00:00:00Z,4226.049805,275.4873,491.81,834.8841,2657.9,99.50178,267.435,397.857,407.8009,249.2302,156.17,320.475
2012-03-19T00:00:00Z,4177,272.364,483.09,820.0526,2591.51,100.75641,271.925,397.346,402.0597,245.4933,155.8,318.176
2012-03-20T00:00:00Z,4197.049805,260.7854,489.44,814.0756,2722.47,101.76976,279.236,398.831,407.9803,246.1769,156.89,315.779
2012-03-21T00:00:00Z,4270.899902,265.3014,499.36,851.5818,3113.46,102.30057,278.77,396.975,423.7684,246.7238,159.29,325.661
2012-03-22T00:00:00Z,4165.299805,259.5364,488.32,820.2736,2956.01,102.10755,276.586,391.126,403.5847,242.8957,155.17,316.904
2012-03-23T00:00:00Z,4202.25,262.0343,497.72,822.6768,3029.84,102.68661,284.069,394.793,402.3288,243.9895,155.67,328.743
2012-03-26T00:00:00Z,4131.25,257.9029,495.49,809.4268,2865.73,101.1907,282.621,392.797,394.8384,239.569,149.91,321.747
2012-03-27T00:00:00Z,4168.549805,262.1305,502.46,824.2583,2886.83,102.20406,282.302,397.717,400.9833,238.3842,148.6,331.385
2012-03-28T00:00:00Z,4129.149902,260.5455,497.23,827.1681,2798.17,99.74305,279.04,399.064,408.2494,236.7436,146.43,330.455
2012-03-29T00:00:00Z,4124.450195,261.3137,493.99,809.9325,2745,101.52848,280.07,405.516,406.4553,231.5029,147.24,324.976
2012-03-30T00:00:00Z,4221.799805,264.4847,503.43,827.9271,2883.35,102.87963,279.432,408.579,423.1853,239.4323,147.47,330.602
2012-04-02T00:00:00Z,4246.950195,265.9745,511.66,842.7586,2952.78,102.25231,281.763,411.411,423.1853,237.336,151.77,332.95
2012-04-03T00:00:00Z,4283.100098,270.2497,513.45,861.5122,3121.39,102.30057,278.843,414.521,428.9714,242.8046,151.77,329.526
2012-04-04T00:00:00Z,4262.200195,267.6556,509.92,850.8864,3148.57,102.05929,276.807,412.014,426.5941,239.569,152.04,322.97
2012-04-05T00:00:00Z,4262.200195,267.6556,509.92,850.8864,3148.57,102.05929,276.807,412.014,426.5941,239.569,152.04,322.97
2012-04-09T00:00:00Z,4193.899902,264.8207,505.27,821.1911,3148.08,100.94943,274.525,407.605,412.4207,233.7815,147.74,322.628
2012-04-10T00:00:00Z,4196.700195,272.6524,508.27,812.9371,3124.87,101.625,278.279,413.5,406.1862,228.8142,147.15,322.726
2012-04-11T00:00:00Z,4179.399902,271.9794,509.82,811.9884,3155.81,101.91453,282.327,414.01,400.445,228.8142,149.82,315.045
2012-04-12T00:00:00Z,4216.549805,275.0066,513.65,816.7946,3277.04,105.87143,280.61,407.651,406.6347,230.4092,149.91,317.002
2012-04-13T00:00:00Z,4169.549805,277.9853,512.63,811.0396,3216.13,105.14761,287.724,389.269,403.495,229.3155,151.09,316.513
2012-04-16T00:00:00Z,4186.700195,288.9394,513.02,823.1834,3384.5,107.70512,284.265,390.801,408.2942,230.1813,149.96,310.202
2012-04-17T00:00:00Z,4232.100098,289.5638,513.5,842.9797,3400.61,106.88479,286.645,391.033,414.0354,233.508,151.77,315.339
2012-04-18T00:00:00Z,4242,297.6354,520.67,837.8252,3380.93,107.27083,292.704,396.789,417.3097,239.3412,152.13,314.507
2012-04-19T00:00:00Z,4259.899902,306.7637,536.55,833.4924,3380.78,108.95976,293.588,390.522,419.0589,238.4753,152.36,316.66
2012-04-20T00:00:00Z,4226.350098,304.2658,533.69,816.7634,3430.72,108.81499,288.926,394.375,421.8846,240.207,149.73,317.345
2012-04-23T00:00:00Z,4154.850098,297.6354,528.13,793.0137,3494.37,107.70512,292.018,393.772,415.2464,236.5613,150.37,305.751
2012-04-24T00:00:00Z,4164,299.6536,524.74,770.7185,3363.99,107.46385,291.821,410.343,421.8398,240.4349,151.59,300.712
2012-04-25T00:00:00Z,4146.299805,301.6708,529.39,778.9089,3344.6,108.33244,290.644,381.007,417.5788,237.4272,149.42,306.24
2012-04-26T00:00:00Z,4133.149902,299.8935,523.43,775.8417,3339.95,106.9813,292.901,373.812,418.7449,232.9612,146.02,301.641
2012-04-27T00:00:00Z,4131.149902,300.4218,524.06,771.7934,3346.17,105.77492,293.195,376.736,413.6766,236.2423,146.7,300.761
2012-04-30T00:00:00Z,4178.350098,304.1696,525.37,775.9679,3408.1,107.9464,295.55,376.04,415.9192,242.0299,147.24,303.794
2012-05-01T00:00:00Z,4178.350098,304.6018,525.41,775.9679,3397.77,107.89815,296.851,377.015,415.8744,241.9843,147.24,303.794
2012-05-02T00:00:00Z,4171.299805,292.5911,532.53,768.0621,3517.92,106.11271,293.342,375.065,414.3494,236.2879,144.84,311.083
2012-05-03T00:00:00Z,4128.649902,289.1793,536.55,758.5425,3537.84,102.05929,294.324,382.817,401.97,235.8777,142.26,308.197
2012-05-04T00:00:00Z,4050.850098,289.996,520.52,725.5589,3436.89,103.16916,294.765,385.184,387.976,234.6017,140.4,305.017
2012-05-07T00:00:00Z,4074.949951,296.3379,515.44,760.8195,2967.86,103.84473,294.373,384.21,396.1392,241.6198,141.49,309.224
